original_id,id,is_cover,song_text_type,label
1629,3689657,True,transcription,3043
2908610,3690348,True,transcription,9821
3690906,3690802,True,transcription,9822
3954706,3690940,True,transcription,3640
2923332,3691500,True,transcription,9823
1375005,3691746,True,transcription,9824
1317496,3692724,True,transcription,8699
290344,3693002,True,transcription,53
339065,3693854,True,transcription,1295
3173852,3694032,True,transcription,9825
3083,3694897,True,transcription,9826
168,3695165,True,transcription,9827
2220991,3695503,True,transcription,9828
151056,369563,True,transcription,9830
1619926,369638,True,transcription,1081
3317634,3696453,True,transcription,9831
175844,3696933,True,transcription,6163
110430,3697001,True,transcription,9833
1640,369745,True,transcription,3121
115478,3697736,True,transcription,6728
1744048,369776,True,transcription,4203
1846,369780,True,transcription,4737
1206868,3698458,True,transcription,637
1575456,369868,True,transcription,1336
3257198,3698927,True,transcription,9384
3201086,3699137,True,transcription,9839
1007308,3699169,True,transcription,9840
1836510,3699241,True,transcription,9841
2961138,3699249,True,transcription,9452
3694076,3699502,True,transcription,9843
3491526,3699591,True,transcription,9844
123415,3699674,True,transcription,178
2878790,3699802,True,transcription,9845
1634066,3700245,True,transcription,9847
1202068,3700416,True,transcription,9848
26716,37007,True,transcription,9849
133137,3701014,True,transcription,6784
3292376,3701382,True,transcription,8272
3701851,3701894,True,transcription,9850
1408605,3702432,True,transcription,9851
1405420,3702858,True,transcription,9852
1437270,3702859,True,transcription,9853
102249,3702866,True,transcription,1099
211407,3702868,True,transcription,2146
2961138,3702916,True,transcription,9452
1091542,3702927,True,transcription,623
1650070,3702928,True,transcription,2162
398196,3703710,True,transcription,9855
2165994,3703777,True,transcription,9856
3577623,3703876,True,transcription,9857
302707,3704202,True,transcription,6421
350524,3704221,True,transcription,9858
402507,3704369,True,transcription,5719
3277172,3704384,True,transcription,9859
1250158,3704856,True,transcription,1847
387414,3705373,True,transcription,5299
387414,3705389,True,transcription,5299
3315890,3705514,True,transcription,9322
3139340,3706788,True,transcription,6401
1368682,3706821,True,transcription,9862
387508,3707414,True,transcription,6187
2332455,3707415,True,transcription,6980
2101768,3707416,True,transcription,4755
279272,3708,True,transcription,4082
406846,3709475,True,transcription,9864
3710678,3710676,True,transcription,9865
137573,3711406,True,transcription,6113
212551,3711513,True,transcription,3176
3430424,3711708,True,transcription,9866
2888847,3711782,True,transcription,9867
2297692,3711784,True,transcription,7791
3674406,3711795,True,transcription,9869
3678290,3711797,True,transcription,9870
1638,3712503,True,transcription,1728
109177,3712617,True,transcription,5335
3010098,3713068,True,transcription,9871
3007660,3713716,True,transcription,9872
2023774,3714548,True,transcription,4511
3315890,3715557,True,transcription,9322
2803852,3715888,True,transcription,9875
2803889,3715889,True,transcription,8062
2804191,3715890,True,transcription,9666
2804170,3715892,True,transcription,9876
2804250,3715893,True,transcription,9877
2415163,3715894,True,transcription,7705
2807423,3715895,True,transcription,9878
2807482,3715896,True,transcription,8872
2807443,3715897,True,transcription,9879
2807445,3715900,True,transcription,9880
2807485,3715901,True,transcription,8861
2807467,3715902,True,transcription,9881
2803838,3715903,True,transcription,9882
2804251,3715904,True,transcription,9883
2804189,3715906,True,transcription,9884
2804164,3715909,True,transcription,9885
2803868,3715911,True,transcription,9665
2803903,3715912,True,transcription,9886
2803899,3715914,True,transcription,9887
2807448,3715916,True,transcription,9888
2807414,3715919,True,transcription,9889
2803855,3715921,True,transcription,9890
2807426,3715923,True,transcription,9891
2807470,3715924,True,transcription,9892
2075641,3716054,True,transcription,9894
32197,3716502,True,transcription,9895
1612,3716508,True,transcription,5500
2129135,3716736,True,transcription,9896
148858,3716832,True,transcription,9897
125555,3717710,True,transcription,7909
1070230,3717764,True,transcription,9898
245063,3717768,True,transcription,9899
1070230,3717776,True,transcription,9898
271433,3717777,True,transcription,9900
3146203,3717861,True,transcription,9901
2478138,3717952,True,transcription,9902
1997443,3717987,True,transcription,9903
1349881,3718372,True,transcription,9904
2310088,3718801,True,transcription,3687
1420053,3719043,True,transcription,3913
432249,371908,True,transcription,3204
1063,3719546,True,transcription,1721
107907,3719918,True,transcription,2007
203345,3719925,True,transcription,9905
2291524,3720013,True,transcription,7109
110959,3720384,True,transcription,1633
396352,3720978,True,transcription,2234
2321924,3721400,True,transcription,9907
1707253,3721904,True,transcription,5684
1428177,3722329,True,transcription,9908
1606521,3723171,True,transcription,9909
146518,3724103,True,transcription,1503
1394,3724259,True,transcription,9910
106641,3724273,True,transcription,2411
106641,3724295,True,transcription,2411
116860,3724314,True,transcription,1959
2803838,3724517,True,transcription,9882
2804278,3724518,True,transcription,9911
2803852,3724519,True,transcription,9875
2803853,3724520,True,transcription,9912
2803865,3724521,True,transcription,9913
2803868,3724522,True,transcription,9665
2803890,3724523,True,transcription,9914
2804189,3724525,True,transcription,9884
2807482,3724526,True,transcription,8872
2804250,3724528,True,transcription,9877
2807411,3724529,True,transcription,9915
2807445,3724530,True,transcription,9880
2807480,3724531,True,transcription,9916
2807426,3724532,True,transcription,9891
2804184,3724536,True,transcription,9917
134190,3725842,True,transcription,6121
1498112,3726418,True,transcription,9920
1257346,3726689,True,transcription,9922
1458414,3727066,True,transcription,9924
294002,3727072,True,transcription,358
1360,3727140,True,transcription,9926
245787,3728373,True,transcription,9928
1243911,3728379,True,transcription,8494
1505614,3728544,True,transcription,9929
3735369,3728773,True,transcription,9930
203978,3728804,True,transcription,2698
1877734,3728814,True,transcription,9932
3577665,3729854,True,transcription,9933
1866067,3730404,True,transcription,2385
152651,3731059,True,transcription,4502
1715941,3732341,True,transcription,9934
3169796,3733491,True,transcription,802
1816300,3733495,True,transcription,9935
1816300,3733504,True,transcription,9935
1856129,3733519,True,transcription,3952
2894765,3733554,True,transcription,7509
2294657,3734537,True,transcription,1338
3210592,3734622,True,transcription,4984
198434,373463,True,transcription,817
154385,3735173,True,transcription,4230
1430558,3735287,True,transcription,706
1191363,3735324,True,transcription,9937
3074377,3735634,True,transcription,9938
3426911,3735635,True,transcription,9939
2290819,3735636,True,transcription,9940
3631563,3735637,True,transcription,9941
3460606,3735638,True,transcription,9942
3542301,3735677,True,transcription,9943
3317638,3735693,True,transcription,9387
3155787,3736169,True,transcription,9944
109096,3736431,True,transcription,3059
2326335,3737947,True,transcription,6723
3738135,3738141,True,transcription,9945
2992529,3738148,True,transcription,8922
1661139,3738328,True,transcription,1783
1086309,3738331,True,transcription,9946
3655367,3738621,True,transcription,9947
3591762,3738995,True,transcription,9699
3214267,3739619,True,transcription,9115
154314,3739821,True,transcription,6606
3357863,3739828,True,transcription,9949
182747,3739866,True,transcription,9950
264216,3739870,True,transcription,9951
3051803,3740311,True,transcription,8609
3087914,3740325,True,transcription,9953
3200339,3740581,True,transcription,9954
1364004,374119,True,transcription,9955
3947975,3741296,True,transcription,9956
342631,3741708,True,transcription,6666
3743760,3741843,True,transcription,9957
200365,3742493,True,transcription,9960
3632108,3742516,True,transcription,9961
103992,3742924,True,transcription,9962
3490143,3743223,True,transcription,9612
3602056,3743389,True,transcription,9964
3155787,3743524,True,transcription,9944
1179285,3743786,True,transcription,9965
3359190,3743894,True,transcription,9966
3155787,3744123,True,transcription,9944
2412632,3744385,True,transcription,9967
1576660,3744419,True,transcription,9968
1954070,3744430,True,transcription,133
114543,3744653,True,transcription,9440
2050246,3745671,True,transcription,9969
2332455,3746119,True,transcription,6980
3649172,3746123,True,transcription,9808
1691266,3746268,True,transcription,1106
3693552,3746940,True,transcription,9970
2715,3747181,True,transcription,9971
371,3747184,True,transcription,7386
2474069,3747191,True,transcription,7983
1368230,3747348,True,transcription,8084
1940140,3747403,True,transcription,6418
345909,3747611,True,transcription,9973
2307999,3747613,True,transcription,9974
2531929,3747646,True,transcription,8179
1866151,3747928,True,transcription,9121
3596108,3748093,True,transcription,9985
2005834,3748391,True,transcription,9986
111652,3748443,True,transcription,7370
1575,3748692,True,transcription,1211
3296528,3748749,True,transcription,10005
180332,3748750,True,transcription,4601
3108097,3748760,True,transcription,9599
1121496,3748801,True,transcription,10007
140056,3748802,True,transcription,1092
213527,3748805,True,transcription,10008
1399340,3748943,True,transcription,2005
3456184,3749140,True,transcription,10010
105876,3750380,True,transcription,2647
1572147,3750505,True,transcription,10011
1295043,3750520,True,transcription,10012
1193145,3750522,True,transcription,10013
3051942,3750523,True,transcription,9303
1296358,3750594,True,transcription,3754
235729,375065,True,transcription,7055
1139820,3751159,True,transcription,10014
115478,3751165,True,transcription,6728
401865,3751609,True,transcription,4327
1303132,3751763,True,transcription,4587
1113961,3752181,True,transcription,10016
132487,3752395,True,transcription,4862
2314544,3752789,True,transcription,7526
2263347,3753658,True,transcription,645
217401,3756611,True,transcription,993
2908885,3756750,True,transcription,10017
3596108,3757455,True,transcription,9985
3627216,3757519,True,transcription,10018
1058264,3757989,True,transcription,1183
3758217,3758225,True,transcription,10019
396301,3758259,True,transcription,10020
3773726,3758642,True,transcription,10021
2160605,3758655,True,transcription,3838
255691,3758658,True,transcription,1725
3180657,3759179,True,transcription,10023
1001139,3759368,True,transcription,10024
3007108,3759433,True,transcription,10025
3039923,3759565,True,transcription,8551
3261716,3759848,True,transcription,10026
4255471,3759996,True,transcription,10027
3481630,3760184,True,transcription,10028
2125107,3760457,True,transcription,10030
261820,3760621,True,transcription,1090
430725,3760795,True,transcription,10031
1425356,3760963,True,transcription,10032
2914294,3761040,True,transcription,10033
3761453,3761293,True,transcription,10034
130840,3762014,True,transcription,1409
2176473,3762253,True,transcription,10035
2481759,3762461,True,transcription,7363
133414,3762668,True,transcription,7269
219024,3763069,True,transcription,10036
2332455,3763085,True,transcription,6980
217263,3763354,True,transcription,10037
1663287,3763530,True,transcription,10038
3183591,3763949,True,transcription,8554
342547,3763978,True,transcription,10039
3107031,3764024,True,transcription,10040
1434216,3764146,True,transcription,10041
376543,376434,True,transcription,5333
184891,3764923,True,transcription,10042
1268,3765198,True,transcription,5247
2849345,3765258,True,transcription,6045
3629701,3765280,True,transcription,10043
1068428,376532,True,transcription,10044
2131460,3765338,True,transcription,10045
2131460,3765347,True,transcription,10045
3113471,3765562,True,transcription,10046
2978797,3765702,True,transcription,7922
153240,3765709,True,transcription,1054
3053277,3765718,True,transcription,8375
255826,376573,True,transcription,5062
3430424,3765901,True,transcription,9866
2858884,3766191,True,transcription,8330
3265963,3766270,True,transcription,10049
2935108,3766501,True,transcription,10050
268238,3766590,True,transcription,6929
1930849,3766591,True,transcription,10052
1313277,3766592,True,transcription,282
2069201,3766593,True,transcription,153
1210864,3766700,True,transcription,10053
3075800,3766782,True,transcription,8317
106520,3766822,True,transcription,8448
2867555,3767250,True,transcription,10054
430657,3767321,True,transcription,10055
2961138,3767357,True,transcription,9452
2263909,3768302,True,transcription,7375
2346334,3769197,True,transcription,10057
1061069,3769372,True,transcription,10058
119008,3769377,True,transcription,1669
435561,3769392,True,transcription,10060
3528559,3769910,True,transcription,10061
1604663,3771002,True,transcription,10063
3092121,3771384,True,transcription,9454
2927948,3771398,True,transcription,3574
2944779,3771435,True,transcription,3088
2971662,3771446,True,transcription,7098
3028662,3771455,True,transcription,8207
2974582,3771456,True,transcription,10065
2953761,3771457,True,transcription,5193
2942139,3771524,True,transcription,8775
371943,3771696,True,transcription,10067
3041224,3771834,True,transcription,10068
2563,377205,True,transcription,773
2923045,3772276,True,transcription,10069
3688791,3772475,True,transcription,10070
2870325,3772501,True,transcription,10071
3363391,3772827,True,transcription,10072
247618,3772950,True,transcription,10073
2315135,3773047,True,transcription,7528
21569,3773057,True,transcription,7412
3647493,3773214,True,transcription,9719
3665615,3773291,True,transcription,10074
278034,3773486,True,transcription,1002
1086281,3773570,True,transcription,6303
2048995,3773759,True,transcription,2217
2991654,3773920,True,transcription,8641
2975362,3773961,True,transcription,7092
1061855,3774159,True,transcription,1217
432800,3774160,True,transcription,1285
105927,377423,True,transcription,10076
109096,3774283,True,transcription,3059
2088749,377535,True,transcription,10078
3075800,3775374,True,transcription,8317
3775432,3775411,True,transcription,10079
1356668,3775413,True,transcription,10080
3775435,3775437,True,transcription,10081
3775475,3775468,True,transcription,10082
3775481,3775493,True,transcription,10083
1028887,3775519,True,transcription,10084
3775534,3775535,True,transcription,10086
1231958,3775542,True,transcription,10087
1281289,3775551,True,transcription,10088
1078963,3775556,True,transcription,10089
3775562,3775566,True,transcription,10090
3775571,3775574,True,transcription,10091
3775605,3775609,True,transcription,10092
3775621,3775625,True,transcription,10093
3775707,3775710,True,transcription,10094
3775713,3775714,True,transcription,10095
1633601,3775724,True,transcription,10096
3775726,3775728,True,transcription,10097
3775732,3775733,True,transcription,10098
1241300,3775739,True,transcription,10099
3775741,3775749,True,transcription,10100
3775756,3775757,True,transcription,10101
3775759,3775762,True,transcription,10102
116175,3775913,True,transcription,865
3066470,3775932,True,transcription,8723
2858884,3775933,True,transcription,8330
1128825,377594,True,transcription,10103
22968,3776155,True,transcription,10104
386497,3776201,True,transcription,200
1773201,3776317,True,transcription,1809
343612,3776385,True,transcription,1121
3255699,3776736,True,transcription,10105
208676,3776785,True,transcription,10106
156187,3776815,True,transcription,10107
1813,3776984,True,transcription,4999
3084463,3777089,True,transcription,9156
2317354,3777121,True,transcription,10111
3139340,3777122,True,transcription,6401
3139343,3777150,True,transcription,9324
2819412,3777151,True,transcription,7329
3221550,3777152,True,transcription,8745
3017765,3777194,True,transcription,10112
3050777,3777196,True,transcription,8689
272729,3777963,True,transcription,10113
1335514,3777965,True,transcription,3315
196657,3777979,True,transcription,10114
138406,3778389,True,transcription,4193
105876,3778494,True,transcription,2647
1159389,3778934,True,transcription,10115
4062791,377910,True,transcription,10116
1740425,3779719,True,transcription,1085
2069201,3779996,True,transcription,153
2069201,3780018,True,transcription,153
294002,3780364,True,transcription,358
2344596,3780365,True,transcription,10119
131322,3780374,True,transcription,6515
1537379,3780375,True,transcription,10120
106380,3780377,True,transcription,6769
327470,3780381,True,transcription,10121
1534915,3780384,True,transcription,4891
1468770,3780532,True,transcription,1528
1130769,3780645,True,transcription,1591
1313277,3780859,True,transcription,282
3487532,3780987,True,transcription,9597
104606,3781146,True,transcription,369
1586450,3781788,True,transcription,10122
1329000,3781854,True,transcription,8073
1586111,378213,True,transcription,3354
1047493,378215,True,transcription,10123
3720982,3782553,True,transcription,10124
21248,3782841,True,transcription,519
3447035,3783115,True,transcription,10125
2140786,3783420,True,transcription,10127
2284774,3783573,True,transcription,10128
2024045,3783616,True,transcription,10129
2453085,3783677,True,transcription,10130
2250698,3783824,True,transcription,7541
100498,3784025,True,transcription,922
4239293,3784408,True,transcription,10131
3008446,3785370,True,transcription,4307
390703,3785371,True,transcription,3444
3007474,3785373,True,transcription,10136
3311033,3785374,True,transcription,10137
3315890,3785375,True,transcription,9322
133137,3785631,True,transcription,6784
2880450,3786238,True,transcription,1230
2970300,3786462,True,transcription,10138
215159,3787004,True,transcription,10139
3649172,3787134,True,transcription,9808
3646568,3787515,True,transcription,10140
3350680,3787543,True,transcription,9407
2333364,3788085,True,transcription,10143
190515,3788177,True,transcription,10144
185169,3788179,True,transcription,6569
103948,3788180,True,transcription,10145
2057975,3788779,True,transcription,7866
2851057,3789117,True,transcription,9103
110846,3789620,True,transcription,4097
3350679,3789708,True,transcription,10146
2867424,3790261,True,transcription,10147
3646568,3791467,True,transcription,10140
3415582,3792773,True,transcription,10148
3318404,3793236,True,transcription,10149
344300,3793424,True,transcription,10150
3608398,3793434,True,transcription,10151
1818270,3793905,True,transcription,10152
123413,3793974,True,transcription,736
3226,3794637,True,transcription,4308
120422,3795064,True,transcription,10153
2458377,3795739,True,transcription,10154
1591285,3795744,True,transcription,10155
2268553,3795757,True,transcription,5759
1669121,3795961,True,transcription,10156
2908610,3796111,True,transcription,9821
207031,3797790,True,transcription,2941
1555577,3797853,True,transcription,924
140892,3798325,True,transcription,3256
3720965,3798614,True,transcription,10161
107597,3798743,True,transcription,10162
2316969,3798752,True,transcription,10163
1638,3799419,True,transcription,1728
1168773,3799830,True,transcription,10164
3422928,3799844,True,transcription,10165
1063,3800589,True,transcription,1721
183139,3801372,True,transcription,10166
2494417,3801439,True,transcription,10167
229646,3801625,True,transcription,10168
226153,3801626,True,transcription,10169
199900,3801839,True,transcription,8525
3575611,3802786,True,transcription,10170
3758288,3802799,True,transcription,10171
1761671,3802836,True,transcription,339
3308113,3802883,True,transcription,10172
3355275,3802902,True,transcription,10173
2082595,3802917,True,transcription,10174
3521948,3802924,True,transcription,10175
3305506,3802939,True,transcription,10176
119150,3803178,True,transcription,10177
2391657,3803193,True,transcription,10178
185306,3804209,True,transcription,10181
110982,3805010,True,transcription,1168
1140183,3805121,True,transcription,10182
329473,3806127,True,transcription,4298
1345592,3806238,True,transcription,10183
4347977,3806243,True,transcription,10184
1831775,3806798,True,transcription,9709
2423809,3806819,True,transcription,10185
2470765,3806842,True,transcription,6962
3800362,3807164,True,transcription,10186
4041050,3807168,True,transcription,10187
3225877,3807886,True,transcription,10188
203007,3808012,True,transcription,3702
387203,3808771,True,transcription,10189
1193854,3808903,True,transcription,10191
3812156,3808929,True,transcription,10192
356129,380908,True,transcription,4371
2332450,3809156,True,transcription,7310
108559,3809232,True,transcription,10193
3809963,3809915,True,transcription,10195
3227642,3809957,True,transcription,10196
387414,3809983,True,transcription,5299
1646693,3809985,True,transcription,10197
370039,3810863,True,transcription,10199
3853069,3810934,True,transcription,10200
2177357,3811235,True,transcription,10201
146080,3811590,True,transcription,3224
3140655,3811693,True,transcription,10202
3646558,3811709,True,transcription,10203
2945792,3812622,True,transcription,8271
110976,3813068,True,transcription,3307
395217,3813100,True,transcription,10205
221752,3813233,True,transcription,1201
115743,3814171,True,transcription,1289
126800,3814345,True,transcription,3139
1953296,3814346,True,transcription,10207
231509,3814347,True,transcription,7219
123444,381438,True,transcription,1291
1854286,3814588,True,transcription,10208
1069013,3814924,True,transcription,10209
1253669,3814929,True,transcription,10210
191369,3814944,True,transcription,10211
197058,3815170,True,transcription,10212
107506,3815314,True,transcription,5669
1211618,3816166,True,transcription,3394
386212,3816185,True,transcription,10213
1128515,3816330,True,transcription,10215
333647,3816965,True,transcription,10216
195967,3817220,True,transcription,10217
3817254,3817263,True,transcription,10218
3814954,3817448,True,transcription,10220
185230,3817608,True,transcription,889
109944,3817628,True,transcription,10221
107960,3817648,True,transcription,10223
110517,3817933,True,transcription,10224
326295,3817938,True,transcription,10225
2216350,3818783,True,transcription,10227
3357863,3818800,True,transcription,9949
3313291,3818812,True,transcription,10228
3313292,3818813,True,transcription,10229
317050,381904,True,transcription,3988
115453,3819087,True,transcription,10230
2236550,3819316,True,transcription,10231
2892211,3819371,True,transcription,10232
237941,3819442,True,transcription,667
2156139,3819454,True,transcription,1973
237941,3819481,True,transcription,667
2156139,3819527,True,transcription,1973
1061,3819528,True,transcription,2948
1321521,3819657,True,transcription,10233
3688791,3819888,True,transcription,10070
1495961,3820386,True,transcription,10235
1858289,3821256,True,transcription,10236
2907834,3821347,True,transcription,10237
3430424,3821691,True,transcription,9866
3277867,3821719,True,transcription,10238
105876,3821745,True,transcription,2647
110285,3821751,True,transcription,5375
3008446,3821768,True,transcription,4307
2974582,3821801,True,transcription,10065
3292376,3821925,True,transcription,8272
147168,3822045,True,transcription,5946
3646568,3822725,True,transcription,10140
2942605,3823664,True,transcription,7999
3203937,3823684,True,transcription,10240
2263723,3823871,True,transcription,6941
3549578,3824313,True,transcription,9809
3261716,3824464,True,transcription,10026
392844,3824689,True,transcription,1187
3646062,3824772,True,transcription,10241
4219494,3825188,True,transcription,10243
1805,3825364,True,transcription,8054
2406446,3825379,True,transcription,10244
129806,3825588,True,transcription,4721
1005020,3825715,True,transcription,2101
104246,3825727,True,transcription,89
1150421,3825742,True,transcription,3796
1056182,3825760,True,transcription,10245
3051803,3825821,True,transcription,8609
340001,3826154,True,transcription,1611
197191,3826317,True,transcription,1171
190472,3827366,True,transcription,8911
1522576,3827385,True,transcription,171
2927948,3827655,True,transcription,3574
2955220,3827667,True,transcription,8176
193085,3827809,True,transcription,1493
3037597,3827857,True,transcription,10246
2201527,3827977,True,transcription,10247
1297079,3827980,True,transcription,10248
2976892,3828239,True,transcription,10249
1241865,3828242,True,transcription,10250
1409801,3828243,True,transcription,10251
103212,3828653,True,transcription,6647
2868773,3829020,True,transcription,10252
2424837,3829109,True,transcription,10253
1439197,3829134,True,transcription,948
273135,3829135,True,transcription,3521
3013669,3829241,True,transcription,8876
3539284,3829821,True,transcription,10255
3430424,3829926,True,transcription,9866
3080781,3829927,True,transcription,8666
3348299,3829928,True,transcription,9677
3182458,3829929,True,transcription,10256
3220630,3829930,True,transcription,10257
3649172,3829931,True,transcription,9808
3280764,3829932,True,transcription,8995
3591762,3829933,True,transcription,9699
3261710,3829934,True,transcription,10258
3203937,3829935,True,transcription,10240
3281773,3829936,True,transcription,9316
3092121,3829937,True,transcription,9454
3315890,3829938,True,transcription,9322
3754239,3830132,True,transcription,10260
3277867,3830163,True,transcription,10238
3646568,3830524,True,transcription,10140
1775111,3830924,True,transcription,10261
334211,3831273,True,transcription,6417
1372084,3831329,True,transcription,4027
396154,3831478,True,transcription,10263
396266,3831481,True,transcription,10264
396177,3831493,True,transcription,10265
396255,3831520,True,transcription,10266
396307,3831522,True,transcription,995
2140392,3831523,True,transcription,10267
2927716,3831818,True,transcription,10268
344944,3832008,True,transcription,1556
3012575,3832039,True,transcription,9550
3359190,3832135,True,transcription,9966
2416,3833014,True,transcription,10269
3040789,3833148,True,transcription,8224
3646062,3833355,True,transcription,10241
208826,3833409,True,transcription,10270
183092,3833470,True,transcription,10272
1303319,3833612,True,transcription,10273
3535530,3833756,True,transcription,10274
415510,3833766,True,transcription,10275
3045496,3834022,True,transcription,10276
118390,3834196,True,transcription,10277
389988,3834320,True,transcription,10278
3054832,3834390,True,transcription,10279
2905802,3834392,True,transcription,10280
3034535,3834399,True,transcription,10281
3252994,3835340,True,transcription,10284
3159200,3835351,True,transcription,9228
3292376,3835449,True,transcription,8272
3324623,3835939,True,transcription,10285
1581574,3835991,True,transcription,10286
1100519,3836028,True,transcription,10287
219626,3836126,True,transcription,10288
1493887,383710,True,transcription,2133
3591762,3837260,True,transcription,9699
2286968,3837738,True,transcription,10290
1453562,3837874,True,transcription,10291
1206605,3837923,True,transcription,10292
1959581,3838726,True,transcription,10293
1240,3838999,True,transcription,6500
1313277,3839101,True,transcription,282
104680,3839102,True,transcription,4507
1150421,3839146,True,transcription,3796
2424,3839189,True,transcription,10294
280289,3839203,True,transcription,10295
1975612,3839218,True,transcription,10296
4190114,3839285,True,transcription,10297
2413890,3839678,True,transcription,10298
110982,3839705,True,transcription,1168
266756,3840009,True,transcription,10299
3625691,3840511,True,transcription,9725
290234,3841951,True,transcription,2296
142106,3842789,True,transcription,1277
1313277,3843190,True,transcription,282
1642641,3843554,True,transcription,10301
3807766,3843757,True,transcription,10302
130840,3843865,True,transcription,1409
1811048,3844127,True,transcription,10303
384481,384483,True,transcription,10305
160675,3845098,True,transcription,3538
330866,384513,True,transcription,10306
1103971,3845486,True,transcription,3939
1327492,3845745,True,transcription,10308
382795,3845747,True,transcription,10309
203345,3845750,True,transcription,9905
1744048,384645,True,transcription,4203
3632047,3847107,True,transcription,10310
3370642,3848247,True,transcription,10312
3067438,3848328,True,transcription,10313
1249815,3849348,True,transcription,10315
3717652,3850736,True,transcription,10317
1391827,3851160,True,transcription,10318
1371565,3851170,True,transcription,10319
1845,385223,True,transcription,602
2414113,3852763,True,transcription,10320
3114109,3852907,True,transcription,5536
1075099,3853032,True,transcription,3673
1075099,3853033,True,transcription,3673
2313549,3853158,True,transcription,9584
1299606,3853282,True,transcription,10321
3627785,3853733,True,transcription,10322
3111468,3854246,True,transcription,10324
3646568,3854427,True,transcription,10140
1678640,3855251,True,transcription,3280
1602042,3855299,True,transcription,10325
2845637,3855314,True,transcription,10326
365872,385627,True,transcription,3825
2947525,3856300,True,transcription,10327
1680330,3856324,True,transcription,10328
2275201,3856887,True,transcription,6597
171406,385758,True,transcription,4479
1002250,3857689,True,transcription,10330
3278148,3857818,True,transcription,9468
200546,3857941,True,transcription,2819
2171,3858565,True,transcription,1801
3131076,3858797,True,transcription,10332
3396356,3859186,True,transcription,9605
1565672,3859676,True,transcription,148
3859686,3859705,True,transcription,10333
3860654,3860678,True,transcription,10334
3848192,3860942,True,transcription,10335
3575962,3860947,True,transcription,10336
3625691,3860954,True,transcription,9725
26003,3861445,True,transcription,10338
136361,3861467,True,transcription,10339
1140310,386159,True,transcription,6918
3862575,3862217,True,transcription,10341
1321481,3862559,True,transcription,6063
3646568,3862640,True,transcription,10140
2953761,3863188,True,transcription,5193
3195702,3863215,True,transcription,8645
2342299,3863236,True,transcription,10343
3882,3863244,True,transcription,129
2304589,3863251,True,transcription,5782
2953771,3863678,True,transcription,10344
100695,3863686,True,transcription,10345
111130,3863922,True,transcription,10346
3859879,3864044,True,transcription,10348
134095,3864115,True,transcription,8283
174917,386471,True,transcription,776
2855701,3864970,True,transcription,10349
183773,386518,True,transcription,6867
3865980,3865185,True,transcription,10350
123413,386542,True,transcription,736
134427,3865773,True,transcription,10351
3359190,3865800,True,transcription,9966
2960790,3865809,True,transcription,10352
2949128,3866337,True,transcription,5831
1850088,3866449,True,transcription,9311
160849,3866456,True,transcription,506
138749,3866472,True,transcription,6285
339064,3866762,True,transcription,10355
3764,3866808,True,transcription,482
1078616,3867028,True,transcription,737
132552,3867221,True,transcription,10356
3152744,3867409,True,transcription,10357
224,386781,True,transcription,3392
1331776,3867845,True,transcription,3485
3856219,3868291,True,transcription,10359
3250,3868482,True,transcription,3625
197067,3868498,True,transcription,1179
2836333,3868642,True,transcription,10360
365872,3868674,True,transcription,3825
318103,386935,True,transcription,10363
3591762,3869365,True,transcription,9699
120422,3869760,True,transcription,10153
395833,3869769,True,transcription,3753
395791,3869770,True,transcription,1574
395764,3869771,True,transcription,4420
396324,3869772,True,transcription,10364
396222,3869773,True,transcription,2433
396266,3869774,True,transcription,10264
396289,3869776,True,transcription,1989
1131,387040,True,transcription,1365
117078,387050,True,transcription,717
213536,387077,True,transcription,2131
206041,387079,True,transcription,10367
217552,3870919,True,transcription,10368
112200,387098,True,transcription,3928
3820750,3871162,True,transcription,10370
3253,387123,True,transcription,3418
1800211,387128,True,transcription,8433
115478,3872284,True,transcription,6728
3092121,3872551,True,transcription,9454
3183561,3872717,True,transcription,10371
3684536,3872988,True,transcription,10372
176588,3874642,True,transcription,6101
2992529,3875627,True,transcription,8922
3575096,3875717,True,transcription,10374
3292376,3875718,True,transcription,8272
3627785,3875867,True,transcription,10322
2263347,3876317,True,transcription,645
106571,387663,True,transcription,9134
1243567,387678,True,transcription,3889
387244,387687,True,transcription,790
1576,387707,True,transcription,1753
1577,387713,True,transcription,819
102249,387786,True,transcription,1099
1078773,387792,True,transcription,292
1201632,387805,True,transcription,10380
3219738,3878133,True,transcription,10382
197053,387817,True,transcription,476
3040880,3878177,True,transcription,10383
2531865,3878419,True,transcription,7576
123378,387849,True,transcription,2028
3532250,387853,True,transcription,10384
184986,3878542,True,transcription,8971
138954,3878557,True,transcription,5474
197132,387856,True,transcription,10385
1751368,3878563,True,transcription,10386
121627,3878566,True,transcription,816
1195035,3878573,True,transcription,10387
355783,3878673,True,transcription,5526
1563303,3878680,True,transcription,5864
150305,3878819,True,transcription,1362
1190881,3878822,True,transcription,10388
197050,387885,True,transcription,3347
2087082,3878912,True,transcription,10389
3837277,3878980,True,transcription,10390
1851136,3879159,True,transcription,10391
2229451,3879166,True,transcription,10392
2885250,3879171,True,transcription,6732
1390491,387938,True,transcription,392
197191,3879444,True,transcription,1171
354515,3879454,True,transcription,10393
371197,3879595,True,transcription,7859
121082,3879826,True,transcription,10396
1399340,3879827,True,transcription,2005
3541384,3879833,True,transcription,10397
1873149,3879869,True,transcription,10398
3879301,3880177,True,transcription,10399
